,T152_dist,T153_dist,T019_dist,T018_dist,T156_dist,T157_dist,T154_dist,T155_dist,T013_dist,T012_dist,T011_dist,T159_dist,T017_dist,T016_dist,T015_dist,T014_dist,T151_dist,T080_dist,T081_dist,T082_dist,T083_dist,T084_dist,T085_dist,T086_dist,T088_dist,T089_dist,T158_dist,T149_dist,T148_dist,T009Alt_dist,T145_dist,T144_dist,T147_dist,T146_dist,T141_dist,T143_dist,T142_dist,T903_dist,T092_dist,T091_dist,T090_dist,T097_dist,T096_dist,T095_dist,T094_dist,T099_dist,T222_dist,T138_dist,T046_dist,T128_dist,T114_dist,T027_dist,T025_dist,T228_dist,T229_dist,T900_dist,T224_dist,T225_dist,T226_dist,T227_dist,T220_dist,T221_dist,T028_dist,T223_dist,T044_dist,T045_dist,T129_dist,T047_dist,T040_dist,T043_dist,T048_dist,T049_dist,T031_dist,T030_dist,T033_dist,T035_dist,T034_dist,T037_dist,T036_dist,T039_dist,T236_dist,T235_dist,T233_dist,T232_dist,T231_dist,T230_dist,T054_dist,T051_dist,T050_dist,T209_dist,T200_dist,T206_dist,T062_dist,T063_dist,T060_dist,T061_dist,T066_dist,T067_dist,T065_dist,T069_dist,T135_dist,T054C_dist,T238_dist,T215_dist,T212_dist,T219_dist,T218_dist,T150_dist,T115_dist,T079_dist,T078_dist,T075_dist,T074_dist,T077_dist,T076_dist,T071_dist,T070_dist,T073_dist,T072_dist,T094B_dist,T100_dist,T103_dist,T102_dist,T107_dist,T008_dist,T009_dist,T162_dist,T161_dist,T160_dist,T001_dist,T002_dist,T003_dist,T004_dist,T005_dist,T006_dist,T007_dist,T237_dist,Trap
T238,10.3322622082,17.7156076147,21.8555588759,28.8239429074,3.46503709391,8.70462020626,18.7552476453,6.45031002503,20.0107429604,26.6721445816,23.6887198357,5.30164216204,23.7563338515,29.9774250888,26.3966154968,25.0201061773,19.6855073456,7.83799847241,10.0521883258,7.71207229226,9.6745600784,11.2644864575,6.0687646687,7.67024912587,12.8998829392,5.82885269551,7.87319225146,27.0070058202,29.4047110004,29.5425378057,15.2869090907,21.9962200614,19.8800084106,22.7851123518,23.5748479673,28.2835749168,22.9348834013,29.3182838325,14.479288944,13.0449390644,13.1867059995,14.8082648505,3.44173015347,5.46310734093,4.98830476914,12.7911271154,19.3751586345,10.5544338635,15.92961648,12.9535983602,5.59735438783,25.7917411748,25.3711290822,22.1178474353,5.60574220033,28.9088411118,21.7581448866,2.28287013785,6.29616013378,9.25428124645,23.4515242794,17.4936864406,26.0082865129,25.8130978094,14.4447100137,19.0089954096,17.2518229222,12.7929990877,11.0857907549,11.6110958092,13.3906303848,16.4661427975,7.08483925041,16.2352268172,17.0474497109,3.11550878561,10.1986592264,20.0243043133,9.48321055665,17.6896878501,27.3403704614,7.13545245123,29.6944054223,17.996708809,26.2314399509,17.2483685383,19.7555857232,11.1445529704,18.4850778902,13.4159324577,14.8393761048,13.7537430446,5.27776083888,8.18590848431,8.11229789041,5.79713714713,2.06316793708,3.23777085947,4.64858892795,2.90952732747,10.2606509782,20.1066787066,0.0,16.3793869987,16.4061311624,23.9048379709,21.7439446081,28.3044480082,12.6002407812,12.0703392966,4.94253495147,11.3238950929,8.40820243107,10.4213185374,8.86773612323,6.52606086194,8.97235808095,9.10519243756,0.728160715105,4.93670771157,15.1108905394,15.2601557627,8.47584056696,10.6767548836,28.9412431894,26.8738025947,8.32602988557,4.66468761758,16.7113001801,22.382427142,23.6877853508,23.8119588259,23.5232453165,21.7492221124,27.3690941044,27.3489672048,1.89165118258,T238
T215,23.4468760724,31.0868883049,32.3906515472,37.615405674,19.7854188205,19.1898605918,31.6528347708,22.8191793115,33.7418049242,38.3284780374,38.0629926103,11.0810786964,36.6571877167,42.9534106783,40.1670093119,38.0443524333,33.9125538096,10.1565758318,17.0171568914,15.9583185398,9.00472777947,5.62433157136,10.4228754404,12.0486574233,24.4780945824,10.6417559295,14.6496576528,36.0636536968,39.0146377628,43.7250100215,22.818817979,35.6682535601,30.6819558612,33.3848446933,35.9956572348,41.0769231782,35.9440562801,44.7868337498,21.8292672844,21.841109118,23.1067938198,7.63031714468,13.1247873434,14.4278019174,11.7951950003,5.61480070718,31.967105937,6.30709709511,24.9387245653,3.4738303387,21.1118325293,36.9731435662,37.2889476232,33.5896822918,11.668023855,43.7292259969,31.2318650568,17.7540711695,15.6889830005,7.41840804594,33.5978335037,3.09017848082,35.8931534807,39.1768423253,26.1937021168,28.440684364,23.7095174456,24.3880521977,24.197007332,23.3470178439,22.5190319507,25.4884083767,23.0995484736,28.2078400081,28.2464727593,19.4836139114,21.7234495439,34.0400847588,23.4471787987,29.8307789363,39.5970918129,12.7659013378,42.6034818651,27.5739153493,35.2614896474,30.5438572096,27.4852908725,20.5918990228,29.199891694,6.15790995542,2.45553858072,5.71184543209,19.6283524564,22.3836500021,19.4707571641,17.6998650954,17.094529224,19.5226083293,20.9773320249,15.2303435854,16.2552225619,27.9137188965,16.3793869987,0.0,0.674587132605,33.3754354113,33.4570305148,37.5843585819,5.84734714763,9.24509082929,14.2330812184,13.323603037,18.8154040602,11.2303778632,13.9364929033,22.9037349539,25.317019026,11.2343756644,15.7583389,12.0135753792,3.48651740333,1.85971155935,9.39034521789,6.41242273013,41.2005085342,40.2847028513,8.12193731025,12.4507425283,27.3624590785,34.1263382755,37.2585098944,36.1272896125,35.589751411,34.9275227822,40.3180876545,39.5601511692,14.7974796577,T215
T212,23.7214514344,31.3923799283,32.8173254655,38.114118675,19.8335789063,19.5152803189,31.9827863901,22.8291755876,34.0379331066,38.7316350537,38.3328524402,11.1238140879,37.0026196803,43.3088433121,40.4763779989,38.387396558,34.181615999,10.432149244,17.4227962888,16.2924964642,9.36976644432,5.44218396983,10.3975838849,11.7799872811,24.823617298,10.6235217172,14.3494155361,36.5503842565,39.4918652938,44.0165287149,23.2851142196,35.9728451773,31.0922916916,33.8128493835,36.3609251061,41.4374642044,36.2824996517,44.9828414315,22.2917939475,22.2590666599,23.5001054238,7.0330200347,13.1034869765,14.2336617564,11.7318620585,6.09741765692,32.3118974427,6.55720155198,25.3768755707,3.64712904387,21.2429726619,37.3910875452,37.6789315327,33.9862892043,11.8460343245,43.9781832406,31.6893878238,17.7076454019,15.9710848529,7.60009316776,34.042178063,2.44512408818,36.3533930944,39.5057008614,26.5448489505,28.8867926595,24.2133446763,24.7322239377,24.4777020662,23.6770381648,22.9330855655,25.9300076083,23.1996415209,28.5619045915,28.6306144078,19.4981588648,22.0452932477,34.3215928736,23.6826621841,30.1859276492,39.9784782134,13.0721754752,42.9614892803,28.0106708272,35.7467142468,30.8509107256,27.9775416993,20.9739107591,29.606533753,6.70476603287,2.01896250065,6.27280598467,19.8070546425,22.5990191349,19.7688484041,17.9437132808,17.1981879841,19.5178354283,21.0258833787,15.3710591708,15.8724577636,28.4060061098,16.4061311624,0.674587132605,0.0,33.8410508003,33.8437579694,38.0683629648,5.43547969884,9.75461193879,14.4542435422,13.8040684411,19.1372211426,11.6764723279,14.3233648864,22.9317326724,25.3649414182,11.6178905186,15.7696864472,11.9345268611,4.1032966609,2.42400399377,9.67794138081,6.70087996549,41.5852178016,40.6134403362,8.22441997428,12.363064268,27.7615664769,34.514083284,37.5723742528,36.4974827004,35.9689103294,35.2550354408,40.6697530012,39.9434036997,14.7807805246,T212
T219,13.8785541662,9.71539540812,2.73970821184,4.93856256494,22.255385414,15.6981778929,8.37083878597,22.9079670062,10.3350972401,6.57558014816,13.301653076,26.1024414883,8.50534062459,12.3488821413,12.4370834794,9.37529498008,11.8379398597,24.1555006094,16.6274253801,18.3757485695,24.6501990783,31.1552221014,27.3886642525,30.9863692573,11.0297324478,27.1855792111,31.7439566771,3.10925181236,5.71240898468,15.8223674396,10.5567538237,10.379312489,4.41362637403,2.5020090172,7.08434773635,10.6136210622,8.58416231865,21.2176812221,11.5494566794,11.8359276293,11.0170931792,36.3153444484,26.139090204,29.304515055,27.3788140689,27.7606434071,7.53387832755,27.7480870008,8.59993411345,30.5448700775,19.4071073095,4.87006140783,6.45002308287,4.49227273032,23.9233954416,17.8725079586,2.21328582757,25.3020243598,19.3297499134,27.2129321797,1.45556434473,36.0414286117,2.54389598006,10.8059251529,9.64133913423,5.09241066764,9.92060727527,11.1353124423,13.2524980812,12.300690874,11.2342335594,8.02490103428,19.8137012619,8.30055015179,7.06598431131,23.2842405357,13.7330176242,11.1926738674,15.1374087606,7.49438708902,8.52884678501,21.5523387714,11.9519406385,6.07640838783,2.36608928846,9.70437909027,6.12135808023,13.5019393932,5.53980363693,27.3130405509,33.4599171567,27.7943751822,18.7409536415,16.2961374396,16.0063278181,18.4412366541,21.8460408914,23.8239650522,21.946385301,22.0856504105,34.1629826152,5.71595471097,23.9048379709,33.3754354113,33.8410508003,0.0,5.08308348791,4.43464117119,33.2279854763,24.1692148812,21.4021852069,20.0565169719,16.0770237874,22.1699813136,19.755234586,22.2913684276,21.4183009403,22.396183051,24.4773223806,27.5626153393,30.1397501068,31.5359392279,24.7487727261,27.4663184478,9.69181469698,11.5412404012,27.3126760489,27.5683567961,7.20306726896,5.12060370982,10.5333706129,6.86596737613,6.11103401072,8.85361078948,10.4481582654,8.41686561857,25.4200361338,T219
T218,11.4146883314,5.15164970613,2.67273948196,8.94540938235,19.5101149204,14.5573847129,3.73282956974,19.5393031368,5.26959962697,4.99827156243,8.44907915071,24.8515814402,4.08610665327,9.71438943,8.29843148256,5.33591821491,6.77781724795,23.6233783928,16.4526171978,17.6573836633,24.4757203393,30.4499407563,26.1202397067,29.2375666642,9.24061116887,25.8943544465,29.5911391486,7.32127315226,8.47979259925,11.9959070897,11.4186220686,5.38371623131,3.09711151576,2.58278907813,2.85973926231,7.80289053684,3.85062585139,16.5981403165,12.2439097559,11.7068218568,10.3528648598,35.3378517903,24.4456837843,27.2046550468,25.8385565255,27.9218081171,2.86459845044,27.4334708048,8.94408529018,30.3425109865,16.6280133181,4.078484627,3.83939040043,0.621934015473,22.926823633,13.547463557,4.90045326634,22.7689109967,18.2933881938,26.6863694624,3.66480277847,35.865832151,5.47859614525,6.7791334493,7.51949277629,6.07998772316,11.721564034,9.34336463342,10.6584061388,10.5163404016,11.0131968484,8.50110419972,16.5322964664,5.56190612565,5.2140615343,20.5306310916,12.1603154495,6.12021686469,12.3522336953,4.05441995306,6.14767482248,20.9352542372,9.33560828628,6.52132617682,6.88972359041,5.32385081663,8.66179913473,12.8701622724,4.3997885808,27.6601729515,33.167821723,28.1541271528,16.4673425505,13.6320439748,14.5693788359,16.8861844204,19.7598195063,21.0321926048,18.9740719175,20.4499790331,31.8227655226,8.4134828898,21.7439446081,33.4570305148,33.8437579694,5.08308348791,0.0,7.94324512579,32.4190590065,24.5468142181,20.235538348,20.460500458,14.9509110032,22.3075367469,19.5220341023,18.9263415595,17.6408563921,22.2267691809,22.3944988735,25.9658263146,30.4691469591,31.6826501264,24.3105567762,27.2141898356,7.74387777165,7.76093115731,26.5704982058,25.8889056617,6.12732790494,0.67275760986,5.8580953207,2.85621730845,2.18088790518,3.83802686142,7.21760137544,6.10587008432,23.4516430241,T218
T150,18.1873435318,13.0792762792,6.60923840612,1.20509760722,26.5565795094,20.132525909,11.6617498154,27.0327751869,12.9302468833,6.12816993803,14.6839020105,30.5310272995,9.82363218802,11.2148685997,12.833592188,10.11777418,14.4085977136,28.5222439983,20.9830413306,22.7845518133,28.9552133481,35.5268749329,31.8169774717,35.4194252103,15.4096387965,31.614995742,36.1549194297,1.5345986993,1.52984139074,15.5413782973,14.8151899667,12.3184300315,8.55069488433,5.83462850839,8.57578264558,9.92528499136,10.2616092529,21.778059006,15.819134674,16.2300874733,15.4497604593,40.7123234743,30.5717729132,33.7177104338,31.8134366499,31.9742814664,10.7883231849,32.0663764289,12.9911327114,34.8308906544,23.6887012539,4.98864177401,6.91854720843,7.34092901586,28.3400694682,18.1007048546,6.64091567607,29.6533802014,23.7568553299,31.568723859,4.94584949984,40.3043520147,2.49525172646,11.2866061459,13.9509226787,9.51249490934,13.9260639498,15.5160886369,17.528452351,16.6934678231,15.6427640801,12.4139331867,23.955585787,12.4357394891,11.3418741038,27.5871428995,18.152182156,13.7113161692,19.3892163422,11.3720871823,7.96445523629,25.9393920747,10.8583869233,10.5052689947,2.32426050594,13.2037774439,10.1114890585,17.9242234164,9.84866194504,31.4792962662,37.7552696081,31.9541224046,23.1120220033,20.5846504892,20.4378619838,22.8723249389,26.2490547229,28.1201542195,26.1916188087,26.5176171304,38.5564923639,9.68416497113,28.3044480082,37.5843585819,38.0683629648,4.43464117119,7.94324512579,0.0,37.6094683478,28.3483910659,25.8319006545,24.2644356638,20.5109818674,26.4241903655,24.0978526951,26.4151090549,25.3621847515,26.7121366595,28.8857025021,31.9971441393,34.295083053,35.7352136679,29.0994316083,31.7738863499,8.42937608139,11.6479312323,31.6976394875,32.0018626841,11.5933141099,7.61318816884,11.854541694,8.25086254512,7.74184878877,10.9911479673,10.1842556242,7.82662994103,29.8390580422,T150
T115,21.4911056715,29.2678583194,31.8043552122,37.8265951677,16.0492814748,17.8693808784,30.0619025599,18.7448978291,31.7973858787,37.4076270928,35.8294318024,7.80790799732,35.1548385907,41.4914056876,38.2790918821,36.5033621987,31.7164456241,9.10137782804,16.6383760413,14.8931799748,9.0254765211,2.13065853681,6.67696038348,6.59392001958,23.1836640084,6.92496933016,9.03652768784,36.1405121649,38.9403808084,41.6416044549,22.8972334422,33.7804234936,29.9409054662,32.7991042276,34.7015400757,39.6825172452,34.3803999671,41.8695527675,21.8936942682,21.3924444074,22.3487664597,3.22504831714,9.15916714842,9.28567551156,7.61527119381,7.64316994898,30.5186628597,6.02039171578,24.6283707585,4.48006977885,17.978223539,36.229271748,36.23804608,32.6553255171,9.494023339,41.2643848894,31.0200997379,13.4114280279,14.1287125811,6.12607689167,33.1959985764,5.32392028064,35.6481956676,37.485159096,24.9148838847,28.1443833498,24.2285600045,23.0823078572,22.2788507777,21.9277806008,22.0052289122,25.2040930653,19.6729834167,26.9166640483,27.2668218512,15.5126399707,20.2726920703,31.9561004189,21.1346809773,28.5210132523,38.4314657633,11.6761391436,41.1703082492,27.1871005996,35.3293899227,28.7481491427,27.7670568653,19.7967074678,28.4443040977,8.68613285125,3.41760430756,8.50366888505,16.9366085851,19.921835532,17.8704866888,15.6671270735,13.8814466997,15.415649023,17.213397277,12.4217095955,10.4390753228,28.1872521278,12.6002407812,5.84734714763,5.43547969884,33.2279854763,32.4190590065,37.6094683478,0.0,10.7648620625,12.2045109196,14.0472816,17.4754196153,11.7662184777,13.5622431759,18.9523720143,21.4653747086,11.098353623,11.8916659749,7.7023452429,7.5088570065,6.18963675323,8.58386735066,6.41615437085,40.0547132372,38.5815369496,5.91624126022,8.04844669319,26.5609967251,33.0900791871,35.4414705128,34.8823294425,34.4444265402,33.2685664035,38.8409894128,38.4144611327,10.7701334146,T115
T079,15.5085766851,22.7249680416,23.301740465,28.3705770557,14.7092354901,10.9427222634,23.104640892,17.9502741292,25.4211866327,29.3229042364,29.9043719581,8.08939674132,27.9690088694,34.1778039106,31.6971417678,29.3635686131,25.805514134,4.34334964807,8.17766989815,7.8250302187,2.66514869374,8.71638956182,8.64134881816,12.8143917421,15.9106603279,8.66397882529,15.2125534715,26.825324956,29.7864013749,35.360695079,13.623303784,27.2655064182,21.6671527936,24.2886447919,27.1916967279,32.278868589,27.3047415789,37.1907504375,12.6464071311,12.8423635136,14.2344727242,13.9544604042,10.2445490059,13.5613406249,9.93158406742,3.67178260387,23.3149507107,4.79744244963,15.8283765597,6.85681620743,14.8667467161,27.9083075559,28.3479229654,24.6288863997,6.53739668731,35.6905527929,22.0460265325,14.2091585672,8.17304148004,5.2494729012,24.445796801,12.0760492093,26.6967958274,30.5808307918,17.5590438288,19.2919572786,14.4644413858,15.8323360034,16.1778145982,14.9233147957,13.534569121,16.3630630049,17.0834423262,19.5290396217,19.3801076172,14.8827658358,13.4124475033,25.8305633618,15.8930510398,21.1290574421,30.6919852904,5.444759061,33.8144348508,18.4598098743,26.0246855613,22.1767953716,18.2438820361,11.8332425158,20.2088170808,3.14756035546,9.7434301791,3.63457193192,12.9366094305,15.0899038708,11.4734973525,10.4175528028,11.6396008839,15.173611341,15.7743106212,9.60368255256,17.7313967618,18.672216092,12.0703392966,9.24509082929,9.75461193879,24.1692148812,24.5468142181,28.3483910659,10.7648620625,0.0,7.73126336078,4.12806717463,10.6203895076,2.3992461597,5.42998831091,17.7973578228,19.7964098056,3.24575096759,11.7766175638,10.2800812664,5.97808108951,7.39035478553,3.92697177067,4.38213079878,32.2742308862,31.6835255905,6.21519402296,10.6833459132,18.4197129096,25.2079831904,28.7765458854,27.2947883422,26.7104826734,26.3681621881,31.5742391228,30.6457050879,11.4072439531,T079
T078,9.37358251531,17.140672925,19.7595824324,26.1769726237,7.02594341299,5.74809368513,17.8795115415,10.2478238141,19.7274432209,25.2307594065,23.9252969849,4.70159072099,22.9680918828,29.3071379616,26.2045235639,24.3250983671,19.7772732286,4.18559620603,5.65594955991,3.3173813552,5.83263751224,10.3014347272,5.98812591422,9.8050347068,10.9949291214,5.78341011154,11.1702958866,24.4196837195,27.0845092447,29.6646000944,11.6541049561,21.6936804213,17.8515757398,20.7449538669,22.4972686899,27.4877030298,22.2024100329,30.5598146561,10.7209957573,9.71568131919,10.3881648409,15.1060680723,5.13584576396,8.82850202779,6.09161010581,9.47623197102,18.3189969065,7.92800518958,12.9062605234,10.8071953183,7.24730453633,24.0971347389,24.0446713724,20.4906861049,2.72966518333,29.5329718036,19.1914742995,7.22540377086,2.0888677548,6.86724820561,21.2232531547,16.1233029873,23.7305982834,25.3428398296,12.7207415475,16.3214175837,13.407292026,10.8922998192,10.1517561728,9.72829554035,10.2367011588,13.4802760665,9.42937463878,14.7161228006,15.1214489559,7.31967059464,8.07672698492,19.9536793089,9.23195469588,16.3174961931,26.2278474903,2.34844381033,28.9815964877,15.3267788085,23.6154390716,16.611431026,16.4494166759,7.92168813106,16.3649368156,9.79993945613,13.3608910327,10.2279316422,5.48811129151,8.15058906938,5.66974088082,3.52564570723,3.97283438175,7.68562929682,8.05621151283,2.06889244694,13.8210190658,16.8428313729,4.94253495147,14.2330812184,14.4542435422,21.4021852069,20.235538348,25.8319006545,12.2045109196,7.73126336078,0.0,6.38876923721,5.3580643108,5.73056487231,3.93280237932,10.072965749,12.0813655521,4.52212011341,4.95770955817,6.32738665559,12.0792800564,12.7255199609,4.9693702996,7.86080588519,27.8511744058,26.4447102414,6.47774548034,6.437636726,14.4863814855,20.9050062965,23.3332286933,22.6779227204,22.2445409334,21.108167982,26.65574329,26.2115955287,5.21659961164,T078
T075,12.0220484037,18.8740246126,19.176075516,24.3185353834,13.1461207332,7.43839511234,19.1639249427,16.2427660027,21.5706194666,25.2083184978,26.1011366078,9.09161765322,23.9522978665,30.1203336618,27.7546083948,25.3462771213,22.0531130771,5.45681154571,4.29471507273,4.7881981665,5.02182629825,11.919287342,10.0893478239,14.4742743659,12.0232186635,10.009273752,16.4818730739,22.7463812048,25.6912589026,31.4494798873,9.50331632192,23.3677825247,17.5555675011,20.1620800086,23.1353111122,28.2166911931,23.3085269462,33.5996398239,8.52183101972,8.75551166121,10.1987142656,17.2707415262,10.6936414315,14.4112916644,10.9853023449,7.7105445518,19.3278077596,8.09688329972,11.702585444,10.6588582297,12.544170628,23.7844324815,24.2487097812,20.5280119005,6.80540913845,31.9126597425,17.9247008334,13.6052591709,5.73125706295,7.97512724763,20.3187044381,16.0626431949,22.5797766341,26.5922736408,13.6163334116,15.1641949089,10.4384595236,11.9527330088,12.61885974,11.139444631,9.45049928855,12.2356166935,14.7510609222,15.5496865763,15.3205858198,13.5902075807,9.74404502104,22.0291416367,12.6438765355,17.1305995513,26.600211781,4.2847114373,29.7532138766,14.3327943227,21.942650186,18.3277975624,14.1770438056,7.89582095456,16.1050601601,7.27498525346,13.591910894,7.76263717515,10.4783603999,12.0517760205,8.14023203454,7.79146773197,10.2195957358,13.9996737899,14.0346135687,8.45387105588,19.1377451143,14.60543604,11.3238950929,13.323603037,13.8040684411,20.0565169719,20.460500458,24.2644356638,14.0472816,4.12806717463,6.38876923721,0.0,7.1828240937,2.28460624169,2.57758063261,15.9628044487,17.6084812809,3.16705168836,11.2789185903,11.3145163338,10.105530519,11.4801745531,5.66775024533,7.744065469,28.175777711,27.6903613988,8.5423727492,11.6107081273,14.3346990013,21.118322297,24.8388067804,23.2287352302,22.6305178423,22.4074594293,27.5306149536,26.5514889827,11.323940955,T075
T074,4.89544608465,12.2822893398,14.4019339834,20.893752424,8.2364922845,0.393964432031,12.8468833409,10.6626991744,14.954113668,19.934067118,19.3608640146,10.0535683422,17.8864127321,24.2122554232,21.3544320629,19.2653344315,15.2332362414,8.7494932608,3.19594302912,2.87480601466,9.84065166625,15.4991624277,11.3393601455,14.9484446999,5.74205281494,11.1293506738,15.9401975341,19.1184248483,21.7436093006,24.9382887736,6.8814765902,16.862104637,12.4990921126,15.3881385242,17.3144916533,22.3597630604,17.1540096137,26.5731333326,6.10426138004,4.65185383261,5.06413909699,20.4389842541,10.1182936433,13.5041987462,11.3072226181,13.4969043421,13.1996173638,12.6158007337,7.68888289775,15.5493096586,6.41383079713,18.76267297,18.7789632852,15.1799742364,7.99478604104,25.1154638403,13.871468415,10.3226206862,3.34729770052,11.7788101896,15.8680479896,21.033052078,18.3813785725,20.3687518636,7.47827604135,11.0154181167,8.87436274505,5.64460695878,5.55793599638,4.54563524348,5.05682666998,8.25164737885,8.37838199179,9.49624060209,9.79271248687,9.07785095494,2.90836667703,15.3005059868,5.46803271435,11.1167682627,21.0060914181,6.07207195046,23.8731165456,10.0115493942,18.3187113383,11.7371618277,11.4140768383,2.75369821672,11.0098259816,13.4731503795,18.3012680238,13.958535462,4.48538750206,5.0004857662,0.998997274698,2.61133886054,6.423479216,9.62017965124,8.66589449389,6.10679552337,18.4922611718,11.782307629,8.40820243107,18.8154040602,19.1372211426,16.0770237874,14.9509110032,20.5109818674,17.4754196153,10.6203895076,5.3580643108,7.1828240937,0.0,8.2213233784,5.19059765274,10.214178997,11.2495717607,7.7152495845,8.83532523669,11.500165339,16.1405320451,17.1310583727,9.47544906934,12.4395627222,22.6267915693,21.4764309031,11.6205507452,11.528950406,9.12975624092,15.6228727316,18.4437175336,17.4753371446,17.0029823733,16.1179408735,21.5653169132,20.9829219246,9.60750103351,T074
T077,13.1094720709,20.3538064563,21.1650141188,26.5111915813,12.7542550824,8.54502870017,20.761141239,15.965143067,23.0481646286,27.1334063835,27.5201898873,7.30694727944,25.6605444608,31.8977420945,29.3486362348,27.0545032145,23.4155638381,3.46311722811,5.86897231168,5.43261437271,2.74316657482,9.63963184534,8.16726489749,12.5387225201,13.558372519,8.12062917269,14.6991102963,24.9135323342,27.8340907159,32.9997542012,11.6186908906,24.9038884298,19.4783722012,22.1580856799,24.9153119692,30.0044895338,24.9841886424,34.791597707,10.6213336511,10.6331640143,11.9636698044,14.9904814907,9.17593172259,12.7747328196,9.22180488618,5.63308706511,20.9929216167,5.81421284438,13.7084731388,8.42593974566,12.6638660263,25.7551434326,26.1252299367,22.4129639938,5.24830284993,33.3013130957,20.0136287797,12.6533462363,5.86636077561,5.71649864303,22.3685383926,13.8803316066,24.678426915,28.2539184146,15.223872037,17.211991992,12.6681580306,13.4777511562,13.7789531691,12.5471626117,11.3179045486,14.2581536308,14.8898945938,17.2077703349,17.1168493722,13.0341393507,11.0223142348,23.447604424,13.5081353196,18.8160822547,28.4551537458,3.38221276415,31.5382228647,16.3438018491,24.1067733513,19.8055994703,16.3678779346,9.51411420853,18.0049913515,5.37352149655,11.35911313,5.86784758521,10.6843895971,12.7300894923,9.07625117471,8.10524087579,9.70280126852,13.3760154519,13.7636361266,7.7339988591,17.3208588984,16.7955569272,10.4213185374,11.2303778632,11.6764723279,22.1699813136,22.3075367469,26.4241903655,11.7662184777,2.3992461597,5.73056487231,2.28460624169,8.2213233784,0.0,3.03079232278,15.7660874153,17.657477882,1.34719451533,10.2387299415,9.56407109385,8.16366747538,9.4139879169,3.50943269523,5.46609068645,30.04726926,29.3585002294,6.35334230412,9.90711434299,16.188481013,22.9728049773,26.4276834406,25.0280401486,24.4604343038,24.0303827634,29.2833125341,28.4127448346,10.0695762014,T077
T076,10.0795056922,17.3646958452,18.5436295458,24.2793809218,10.5699236841,5.51664919513,17.8152070463,13.6673246699,20.0548803734,24.4116943847,24.5093206523,7.41676099761,22.7629863315,29.0358015212,26.3889118767,24.1545718566,20.3969836836,4.4667192441,3.13669459965,2.43533618705,4.96408050328,11.4554523333,8.57456794034,12.8649096938,10.6099784477,8.44429212172,14.624811386,22.6136189413,25.4601004429,30.0208424348,9.33656094793,21.9269355954,16.7828057481,19.5416768884,22.0672973859,27.1527092221,22.0691050143,31.7613301744,8.33213934085,7.98567917242,9.17703203752,16.7252447903,8.65405050292,12.4150157413,9.20882288914,8.44850226618,18.0805562997,8.00855603857,11.1769075471,10.8648409642,10.0253686158,23.0913049074,23.3560486156,19.6634240381,5.00656720418,30.2828224147,17.5623991525,11.1492804931,3.17233820322,7.47529185522,19.8332114772,16.3928523514,22.2209256913,25.3265008182,12.3014346533,14.7079577187,10.7193557074,10.5253844662,10.7483853003,9.55699405183,8.64382081493,11.7451923778,12.243843807,14.3039249392,14.3103205835,11.028185304,8.00751324428,20.4392888994,10.5089167201,15.9221910339,25.6606826487,2.2389198305,28.6822022845,13.7884384863,21.8025774031,16.8167640093,14.2049017114,6.65554244144,15.2925003448,8.32894360892,13.7463175029,8.81949163797,7.97652590034,9.78344247831,6.05222840077,5.30828831342,7.66257325279,11.4473527595,11.4583757869,5.96715007881,17.2972703608,14.6250112338,8.86773612323,13.9364929033,14.3233648864,19.755234586,19.5220341023,24.0978526951,13.5622431759,5.42998831091,3.93280237932,2.57758063261,5.19059765274,3.03079232278,0.0,13.3930906904,15.0828645945,2.70553461528,8.88603778549,9.51176642023,11.0587392713,12.1766205106,5.00328358581,7.74876004454,27.2648827886,26.4330817461,7.70314356744,9.74301025243,13.4405962509,20.1918999013,23.4689505923,22.1944580195,21.6533050397,21.0900598785,26.4080054421,25.6240662251,9.05695979762,T076
